T,strike,rf,dividend,v0,kappa,sigma,rho,theta,lambda_parameter,nuUp,nuDown,p,price,original_iv
90,88.4409,0.0276807,0.0391633,0.361683,16.802,1.41281,-0.482245,0.667381,1.72439,0.261654,0.247025,0.401064,19.8794,0.736965,
296,136.731,0.0276807,0.0391633,0.361683,16.802,1.41281,-0.482245,0.667381,1.72439,0.261654,0.247025,0.401064,16.7767,0.79236,
338,49.8226,0.0276807,0.0391633,0.361683,16.802,1.41281,-0.482245,0.667381,1.72439,0.261654,0.247025,0.401064,53.0721,0.803384,
361,32.565,0.0276807,0.0391633,0.361683,16.802,1.41281,-0.482245,0.667381,1.72439,0.261654,0.247025,0.401064,66.1811,0.81657,
35,95.3248,0.0276807,0.0391633,0.361683,16.802,1.41281,-0.482245,0.667381,1.72439,0.261654,0.247025,0.401064,10.2414,0.645876,
169,143.676,0.0276807,0.0391633,0.361683,16.802,1.41281,-0.482245,0.667381,1.72439,0.261654,0.247025,0.401064,8.84082,0.778302,
275,23.511,0.0276807,0.0391633,0.361683,16.802,1.41281,-0.482245,0.667381,1.72439,0.261654,0.247025,0.401064,74.3706,0.842667,
13,82.2954,0.0276807,0.0391633,0.361683,16.802,1.41281,-0.482245,0.667381,1.72439,0.261654,0.247025,0.401064,18.0102,0.695896,
164,185.346,0.0276807,0.0391633,0.361683,16.802,1.41281,-0.482245,0.667381,1.72439,0.261654,0.247025,0.401064,4.35515,0.804754,
159,68.2715,0.0276807,0.0391633,0.361683,16.802,1.41281,-0.482245,0.667381,1.72439,0.261654,0.247025,0.401064,36.4366,0.780818,
164,111.23,0.0276807,0.0391633,0.361683,16.802,1.41281,-0.482245,0.667381,1.72439,0.261654,0.247025,0.401064,15.7939,0.766993,
95,110.538,0.0276807,0.0391633,0.361683,16.802,1.41281,-0.482245,0.667381,1.72439,0.261654,0.247025,0.401064,10.7004,0.734097,
238,118.569,0.0276807,0.0391633,0.361683,16.802,1.41281,-0.482245,0.667381,1.72439,0.261654,0.247025,0.401064,18.0637,0.783182,
307,92.1946,0.0276807,0.0391633,0.361683,16.802,1.41281,-0.482245,0.667381,1.72439,0.261654,0.247025,0.401064,29.9057,0.790531,
325,50.0856,0.0276807,0.0391633,0.361683,16.802,1.41281,-0.482245,0.667381,1.72439,0.261654,0.247025,0.401064,52.7202,0.803063,
191,172.76,0.0276807,0.0391633,0.361683,16.802,1.41281,-0.482245,0.667381,1.72439,0.261654,0.247025,0.401064,6.50209,0.795521,
66,90.4741,0.0276807,0.0391633,0.361683,16.802,1.41281,-0.482245,0.667381,1.72439,0.261654,0.247025,0.401064,16.617,0.712295,
133,40.5027,0.0276807,0.0391633,0.361683,16.802,1.41281,-0.482245,0.667381,1.72439,0.261654,0.247025,0.401064,58.9596,0.839628,
54,59.0258,0.0276807,0.0391633,0.361683,16.802,1.41281,-0.482245,0.667381,1.72439,0.261654,0.247025,0.401064,41.1089,0.818946,
306,208.82,0.0276807,0.0391633,0.361683,16.802,1.41281,-0.482245,0.667381,1.72439,0.261654,0.247025,0.401064,8.19074,0.808949,
57,72.9712,0.0276807,0.0391633,0.361683,16.802,1.41281,-0.482245,0.667381,1.72439,0.261654,0.247025,0.401064,28.5649,0.745295,
277,70.7533,0.0276807,0.0391633,0.361683,16.802,1.41281,-0.482245,0.667381,1.72439,0.261654,0.247025,0.401064,38.8328,0.791673,
60,134.3,0.0276807,0.0391633,0.361683,16.802,1.41281,-0.482245,0.667381,1.72439,0.261654,0.247025,0.401064,2.86694,0.735311,
363,79.4737,0.0276807,0.0391633,0.361683,16.802,1.41281,-0.482245,0.667381,1.72439,0.261654,0.247025,0.401064,37.1405,0.795721,
223,81.9375,0.0276807,0.0391633,0.361683,16.802,1.41281,-0.482245,0.667381,1.72439,0.261654,0.247025,0.401064,30.9578,0.782615,
15,102.951,0.0276807,0.0391633,0.361683,16.802,1.41281,-0.482245,0.667381,1.72439,0.261654,0.247025,0.401064,3.13859,0.546678,
221,100.015,0.0276807,0.0391633,0.361683,16.802,1.41281,-0.482245,0.667381,1.72439,0.261654,0.247025,0.401064,23.0116,0.779557,
171,142.171,0.0276807,0.0391633,0.361683,16.802,1.41281,-0.482245,0.667381,1.72439,0.261654,0.247025,0.401064,9.19617,0.777963,
107,85.0036,0.0276807,0.0391633,0.361683,16.802,1.41281,-0.482245,0.667381,1.72439,0.261654,0.247025,0.401064,23.1113,0.750319,
267,155.454,0.0276807,0.0391633,0.361683,16.802,1.41281,-0.482245,0.667381,1.72439,0.261654,0.247025,0.401064,12.1808,0.793764,
250,63.5217,0.0276807,0.0391633,0.361683,16.802,1.41281,-0.482245,0.667381,1.72439,0.261654,0.247025,0.401064,42.3595,0.792841,
339,130.581,0.0276807,0.0391633,0.361683,16.802,1.41281,-0.482245,0.667381,1.72439,0.261654,0.247025,0.401064,19.9894,0.79488,
342,37.2315,0.0276807,0.0391633,0.361683,16.802,1.41281,-0.482245,0.667381,1.72439,0.261654,0.247025,0.401064,62.387,0.812611,
283,35.3551,0.0276807,0.0391633,0.361683,16.802,1.41281,-0.482245,0.667381,1.72439,0.261654,0.247025,0.401064,63.7693,0.818105,
71,125.862,0.0276807,0.0391633,0.361683,16.802,1.41281,-0.482245,0.667381,1.72439,0.261654,0.247025,0.401064,4.83593,0.725159,
205,55.8375,0.0276807,0.0391633,0.361683,16.802,1.41281,-0.482245,0.667381,1.72439,0.261654,0.247025,0.401064,46.6366,0.796626,
120,130.956,0.0276807,0.0391633,0.361683,16.802,1.41281,-0.482245,0.667381,1.72439,0.261654,0.247025,0.401064,7.81167,0.758119,
246,25.9901,0.0276807,0.0391633,0.361683,16.802,1.41281,-0.482245,0.667381,1.72439,0.261654,0.247025,0.401064,72.2166,0.842961,
80,128.513,0.0276807,0.0391633,0.361683,16.802,1.41281,-0.482245,0.667381,1.72439,0.261654,0.247025,0.401064,5.16244,0.73539,
288,34.0272,0.0276807,0.0391633,0.361683,16.802,1.41281,-0.482245,0.667381,1.72439,0.261654,0.247025,0.401064,64.9071,0.819584,
260,135.967,0.0276807,0.0391633,0.361683,16.802,1.41281,-0.482245,0.667381,1.72439,0.261654,0.247025,0.401064,15.1882,0.788778,
271,45.7636,0.0276807,0.0391633,0.361683,16.802,1.41281,-0.482245,0.667381,1.72439,0.261654,0.247025,0.401064,55.2512,0.80645,
72,108.57,0.0276807,0.0391633,0.361683,16.802,1.41281,-0.482245,0.667381,1.72439,0.261654,0.247025,0.401064,9.09311,0.711626,
179,133.783,0.0276807,0.0391633,0.361683,16.802,1.41281,-0.482245,0.667381,1.72439,0.261654,0.247025,0.401064,11.1643,0.776179,
289,22.6499,0.0276807,0.0391633,0.361683,16.802,1.41281,-0.482245,0.667381,1.72439,0.261654,0.247025,0.401064,75.0901,0.841902,
248,34.9367,0.0276807,0.0391633,0.361683,16.802,1.41281,-0.482245,0.667381,1.72439,0.261654,0.247025,0.401064,64.0939,0.822551,
31,112.937,0.0276807,0.0391633,0.361683,16.802,1.41281,-0.482245,0.667381,1.72439,0.261654,0.247025,0.401064,3.00399,0.637821,
116,106.647,0.0276807,0.0391633,0.361683,16.802,1.41281,-0.482245,0.667381,1.72439,0.261654,0.247025,0.401064,13.8001,0.747296,
328,157.184,0.0276807,0.0391633,0.361683,16.802,1.41281,-0.482245,0.667381,1.72439,0.261654,0.247025,0.401064,14.6615,0.798053,
96,51.0781,0.0276807,0.0391633,0.361683,16.802,1.41281,-0.482245,0.667381,1.72439,0.261654,0.247025,0.401064,48.9672,0.820661,
89,74.9019,0.0276807,0.0391633,0.361683,16.802,1.41281,-0.482245,0.667381,1.72439,0.261654,0.247025,0.401064,28.6767,0.754569,
259,209.419,0.0276807,0.0391633,0.361683,16.802,1.41281,-0.482245,0.667381,1.72439,0.261654,0.247025,0.401064,6.43886,0.810353,
224,34.1769,0.0276807,0.0391633,0.361683,16.802,1.41281,-0.482245,0.667381,1.72439,0.261654,0.247025,0.401064,64.7712,0.82796,
94,138.214,0.0276807,0.0391633,0.361683,16.802,1.41281,-0.482245,0.667381,1.72439,0.261654,0.247025,0.401064,4.83224,0.754741,
341,36.1284,0.0276807,0.0391633,0.361683,16.802,1.41281,-0.482245,0.667381,1.72439,0.261654,0.247025,0.401064,63.2618,0.813728,
96,69.3273,0.0276807,0.0391633,0.361683,16.802,1.41281,-0.482245,0.667381,1.72439,0.261654,0.247025,0.401064,33.2429,0.767683,
119,62.7958,0.0276807,0.0391633,0.361683,16.802,1.41281,-0.482245,0.667381,1.72439,0.261654,0.247025,0.401064,39.2081,0.783748,
186,132.651,0.0276807,0.0391633,0.361683,16.802,1.41281,-0.482245,0.667381,1.72439,0.261654,0.247025,0.401064,11.8099,0.77721,
362,27.6705,0.0276807,0.0391633,0.361683,16.802,1.41281,-0.482245,0.667381,1.72439,0.261654,0.247025,0.401064,70.2826,0.822527,
224,33.4223,0.0276807,0.0391633,0.361683,16.802,1.41281,-0.482245,0.667381,1.72439,0.261654,0.247025,0.401064,65.4528,0.829621,
74,53.4347,0.0276807,0.0391633,0.361683,16.802,1.41281,-0.482245,0.667381,1.72439,0.261654,0.247025,0.401064,46.5889,0.826693,
313,22.6513,0.0276807,0.0391633,0.361683,16.802,1.41281,-0.482245,0.667381,1.72439,0.261654,0.247025,0.401064,74.9492,0.837365,
223,112.822,0.0276807,0.0391633,0.361683,16.802,1.41281,-0.482245,0.667381,1.72439,0.261654,0.247025,0.401064,18.8647,0.780237,
138,158.462,0.0276807,0.0391633,0.361683,16.802,1.41281,-0.482245,0.667381,1.72439,0.261654,0.247025,0.401064,5.24378,0.78375,
256,26.547,0.0276807,0.0391633,0.361683,16.802,1.41281,-0.482245,0.667381,1.72439,0.261654,0.247025,0.401064,71.6507,0.839026,
91,63.8708,0.0276807,0.0391633,0.361683,16.802,1.41281,-0.482245,0.667381,1.72439,0.261654,0.247025,0.401064,37.513,0.779889,
330,49.9835,0.0276807,0.0391633,0.361683,16.802,1.41281,-0.482245,0.667381,1.72439,0.261654,0.247025,0.401064,52.8569,0.803188,
90,157.746,0.0276807,0.0391633,0.361683,16.802,1.41281,-0.482245,0.667381,1.72439,0.261654,0.247025,0.401064,2.82942,0.78567,
277,192.445,0.0276807,0.0391633,0.361683,16.802,1.41281,-0.482245,0.667381,1.72439,0.261654,0.247025,0.401064,8.4073,0.804476,
308,94.3375,0.0276807,0.0391633,0.361683,16.802,1.41281,-0.482245,0.667381,1.72439,0.261654,0.247025,0.401064,29.1261,0.790514,
55,77.6336,0.0276807,0.0391633,0.361683,16.802,1.41281,-0.482245,0.667381,1.72439,0.261654,0.247025,0.401064,24.6191,0.727801,
172,161.647,0.0276807,0.0391633,0.361683,16.802,1.41281,-0.482245,0.667381,1.72439,0.261654,0.247025,0.401064,6.68399,0.788386,
15,83.1987,0.0276807,0.0391633,0.361683,16.802,1.41281,-0.482245,0.667381,1.72439,0.261654,0.247025,0.401064,17.2444,0.671708,
362,159.58,0.0276807,0.0391633,0.361683,16.802,1.41281,-0.482245,0.667381,1.72439,0.261654,0.247025,0.401064,15.7203,0.800147,
299,218.896,0.0276807,0.0391633,0.361683,16.802,1.41281,-0.482245,0.667381,1.72439,0.261654,0.247025,0.401064,7.2402,0.811828,
250,132.727,0.0276807,0.0391633,0.361683,16.802,1.41281,-0.482245,0.667381,1.72439,0.261654,0.247025,0.401064,15.3429,0.787024,
205,95.4671,0.0276807,0.0391633,0.361683,16.802,1.41281,-0.482245,0.667381,1.72439,0.261654,0.247025,0.401064,23.9353,0.777017,
283,141.517,0.0276807,0.0391633,0.361683,16.802,1.41281,-0.482245,0.667381,1.72439,0.261654,0.247025,0.401064,15.2455,0.792059,
138,60.4538,0.0276807,0.0391633,0.361683,16.802,1.41281,-0.482245,0.667381,1.72439,0.261654,0.247025,0.401064,41.5876,0.788807,
188,120.574,0.0276807,0.0391633,0.361683,16.802,1.41281,-0.482245,0.667381,1.72439,0.261654,0.247025,0.401064,14.6845,0.774558,
303,137.267,0.0276807,0.0391633,0.361683,16.802,1.41281,-0.482245,0.667381,1.72439,0.261654,0.247025,0.401064,16.9945,0.793027,
31,123.581,0.0276807,0.0391633,0.361683,16.802,1.41281,-0.482245,0.667381,1.72439,0.261654,0.247025,0.401064,1.62029,0.685072,
328,68.7154,0.0276807,0.0391633,0.361683,16.802,1.41281,-0.482245,0.667381,1.72439,0.261654,0.247025,0.401064,41.389,0.795605,
185,55.3241,0.0276807,0.0391633,0.361683,16.802,1.41281,-0.482245,0.667381,1.72439,0.261654,0.247025,0.401064,46.6436,0.796968,
362,224.679,0.0276807,0.0391633,0.361683,16.802,1.41281,-0.482245,0.667381,1.72439,0.261654,0.247025,0.401064,9.00566,0.811843,
19,91.8681,0.0276807,0.0391633,0.361683,16.802,1.41281,-0.482245,0.667381,1.72439,0.261654,0.247025,0.401064,10.2062,0.599069,
358,235.161,0.0276807,0.0391633,0.361683,16.802,1.41281,-0.482245,0.667381,1.72439,0.261654,0.247025,0.401064,8.18708,0.814026,
320,60.3565,0.0276807,0.0391633,0.361683,16.802,1.41281,-0.482245,0.667381,1.72439,0.261654,0.247025,0.401064,45.9704,0.797907,
156,145.459,0.0276807,0.0391633,0.361683,16.802,1.41281,-0.482245,0.667381,1.72439,0.261654,0.247025,0.401064,7.80885,0.776878,
156,105.185,0.0276807,0.0391633,0.361683,16.802,1.41281,-0.482245,0.667381,1.72439,0.261654,0.247025,0.401064,17.2675,0.764188,
318,129.91,0.0276807,0.0391633,0.361683,16.802,1.41281,-0.482245,0.667381,1.72439,0.261654,0.247025,0.401064,19.2152,0.793227,
95,89.9731,0.0276807,0.0391633,0.361683,16.802,1.41281,-0.482245,0.667381,1.72439,0.261654,0.247025,0.401064,19.4239,0.739222,
10,98.5685,0.0276807,0.0391633,0.361683,16.802,1.41281,-0.482245,0.667381,1.72439,0.261654,0.247025,0.401064,4.11178,0.514074,
123,166.892,0.0276807,0.0391633,0.361683,16.802,1.41281,-0.482245,0.667381,1.72439,0.261654,0.247025,0.401064,3.79689,0.79258,
74,127.138,0.0276807,0.0391633,0.361683,16.802,1.41281,-0.482245,0.667381,1.72439,0.261654,0.247025,0.401064,4.88485,0.729325,
190,186.247,0.0276807,0.0391633,0.361683,16.802,1.41281,-0.482245,0.667381,1.72439,0.261654,0.247025,0.401064,5.35984,0.803132,
122,55.5352,0.0276807,0.0391633,0.361683,16.802,1.41281,-0.482245,0.667381,1.72439,0.261654,0.247025,0.401064,45.3154,0.799094,
193,154.771,0.0276807,0.0391633,0.361683,16.802,1.41281,-0.482245,0.667381,1.72439,0.261654,0.247025,0.401064,8.59046,0.786798,
202,29.1235,0.0276807,0.0391633,0.361683,16.802,1.41281,-0.482245,0.667381,1.72439,0.261654,0.247025,0.401064,69.4891,0.847292,
289,162.76,0.0276807,0.0391633,0.361683,16.802,1.41281,-0.482245,0.667381,1.72439,0.261654,0.247025,0.401064,12.1576,0.796971,
320,88.8804,0.0276807,0.0391633,0.361683,16.802,1.41281,-0.482245,0.667381,1.72439,0.261654,0.247025,0.401064,31.7161,0.791853,
73,74.4669,0.0276807,0.0391633,0.361683,16.802,1.41281,-0.482245,0.667381,1.72439,0.261654,0.247025,0.401064,28.1563,0.748065,
364,77.5749,0.0276807,0.0391633,0.361683,16.802,1.41281,-0.482245,0.667381,1.72439,0.261654,0.247025,0.401064,38.022,0.796009,
257,26.9198,0.0276807,0.0391633,0.361683,16.802,1.41281,-0.482245,0.667381,1.72439,0.261654,0.247025,0.401064,71.3017,0.837863,
133,58.5421,0.0276807,0.0391633,0.361683,16.802,1.41281,-0.482245,0.667381,1.72439,0.261654,0.247025,0.401064,43.0097,0.792091,
84,90.0084,0.0276807,0.0391633,0.361683,16.802,1.41281,-0.482245,0.667381,1.72439,0.261654,0.247025,0.401064,18.5037,0.730883,
126,94.2856,0.0276807,0.0391633,0.361683,16.802,1.41281,-0.482245,0.667381,1.72439,0.261654,0.247025,0.401064,19.5985,0.754218,
303,65.1829,0.0276807,0.0391633,0.361683,16.802,1.41281,-0.482245,0.667381,1.72439,0.261654,0.247025,0.401064,42.7123,0.795275,
353,24.545,0.0276807,0.0391633,0.361683,16.802,1.41281,-0.482245,0.667381,1.72439,0.261654,0.247025,0.401064,73.0401,0.828185,
135,61.1481,0.0276807,0.0391633,0.361683,16.802,1.41281,-0.482245,0.667381,1.72439,0.261654,0.247025,0.401064,40.9599,0.787537,
199,42.4589,0.0276807,0.0391633,0.361683,16.802,1.41281,-0.482245,0.667381,1.72439,0.261654,0.247025,0.401064,57.3972,0.815662,
103,136.397,0.0276807,0.0391633,0.361683,16.802,1.41281,-0.482245,0.667381,1.72439,0.261654,0.247025,0.401064,5.70643,0.755963,
64,117.736,0.0276807,0.0391633,0.361683,16.802,1.41281,-0.482245,0.667381,1.72439,0.261654,0.247025,0.401064,5.73722,0.707616,
273,194.123,0.0276807,0.0391633,0.361683,16.802,1.41281,-0.482245,0.667381,1.72439,0.261654,0.247025,0.401064,8.10563,0.804972,
37,104.495,0.0276807,0.0391633,0.361683,16.802,1.41281,-0.482245,0.667381,1.72439,0.261654,0.247025,0.401064,6.22788,0.644482,
193,113.367,0.0276807,0.0391633,0.361683,16.802,1.41281,-0.482245,0.667381,1.72439,0.261654,0.247025,0.401064,16.9775,0.774566,
112,44.6344,0.0276807,0.0391633,0.361683,16.802,1.41281,-0.482245,0.667381,1.72439,0.261654,0.247025,0.401064,55.0541,0.836308,
350,178.443,0.0276807,0.0391633,0.361683,16.802,1.41281,-0.482245,0.667381,1.72439,0.261654,0.247025,0.401064,12.7465,0.802833,
49,121.688,0.0276807,0.0391633,0.361683,16.802,1.41281,-0.482245,0.667381,1.72439,0.261654,0.247025,0.401064,3.48168,0.694789,
126,172.346,0.0276807,0.0391633,0.361683,16.802,1.41281,-0.482245,0.667381,1.72439,0.261654,0.247025,0.401064,3.5734,0.798415,
170,38.5469,0.0276807,0.0391633,0.361683,16.802,1.41281,-0.482245,0.667381,1.72439,0.261654,0.247025,0.401064,60.7972,0.830635,
93,48.7898,0.0276807,0.0391633,0.361683,16.802,1.41281,-0.482245,0.667381,1.72439,0.261654,0.247025,0.401064,51.0818,0.832234,
11,115.783,0.0276807,0.0391633,0.361683,16.802,1.41281,-0.482245,0.667381,1.72439,0.261654,0.247025,0.401064,0.544918,0.648536,
356,200.686,0.0276807,0.0391633,0.361683,16.802,1.41281,-0.482245,0.667381,1.72439,0.261654,0.247025,0.401064,10.694,0.807152,
119,60.3026,0.0276807,0.0391633,0.361683,16.802,1.41281,-0.482245,0.667381,1.72439,0.261654,0.247025,0.401064,41.2372,0.78869,
335,64.404,0.0276807,0.0391633,0.361683,16.802,1.41281,-0.482245,0.667381,1.72439,0.261654,0.247025,0.401064,43.9343,0.797174,
71,48.4055,0.0276807,0.0391633,0.361683,16.802,1.41281,-0.482245,0.667381,1.72439,0.261654,0.247025,0.401064,51.3765,0.860154,
221,183.889,0.0276807,0.0391633,0.361683,16.802,1.41281,-0.482245,0.667381,1.72439,0.261654,0.247025,0.401064,6.84489,0.801192,
224,103.171,0.0276807,0.0391633,0.361683,16.802,1.41281,-0.482245,0.667381,1.72439,0.261654,0.247025,0.401064,22.0312,0.779994,
345,67.1889,0.0276807,0.0391633,0.361683,16.802,1.41281,-0.482245,0.667381,1.72439,0.261654,0.247025,0.401064,42.6418,0.796896,
285,41.3398,0.0276807,0.0391633,0.361683,16.802,1.41281,-0.482245,0.667381,1.72439,0.261654,0.247025,0.401064,58.8417,0.810557,
132,36.9156,0.0276807,0.0391633,0.361683,16.802,1.41281,-0.482245,0.667381,1.72439,0.261654,0.247025,0.401064,62.3513,0.85413,
126,95.426,0.0276807,0.0391633,0.361683,16.802,1.41281,-0.482245,0.667381,1.72439,0.261654,0.247025,0.401064,19.0759,0.75386,
300,130.464,0.0276807,0.0391633,0.361683,16.802,1.41281,-0.482245,0.667381,1.72439,0.261654,0.247025,0.401064,18.273,0.791789,
51,123.807,0.0276807,0.0391633,0.361683,16.802,1.41281,-0.482245,0.667381,1.72439,0.261654,0.247025,0.401064,3.35797,0.702241,
365,23.4426,0.0276807,0.0391633,0.361683,16.802,1.41281,-0.482245,0.667381,1.72439,0.261654,0.247025,0.401064,73.9654,0.828863,
147,43.8965,0.0276807,0.0391633,0.361683,16.802,1.41281,-0.482245,0.667381,1.72439,0.261654,0.247025,0.401064,55.8612,0.823169,
327,125.676,0.0276807,0.0391633,0.361683,16.802,1.41281,-0.482245,0.667381,1.72439,0.261654,0.247025,0.401064,20.5769,0.793459,
72,100.526,0.0276807,0.0391633,0.361683,16.802,1.41281,-0.482245,0.667381,1.72439,0.261654,0.247025,0.401064,12.1431,0.711994,
105,61.1039,0.0276807,0.0391633,0.361683,16.802,1.41281,-0.482245,0.667381,1.72439,0.261654,0.247025,0.401064,40.2235,0.787,
105,44.3195,0.0276807,0.0391633,0.361683,16.802,1.41281,-0.482245,0.667381,1.72439,0.261654,0.247025,0.401064,55.3359,0.842553,
186,181.617,0.0276807,0.0391633,0.361683,16.802,1.41281,-0.482245,0.667381,1.72439,0.261654,0.247025,0.401064,5.53388,0.800571,
196,77.2169,0.0276807,0.0391633,0.361683,16.802,1.41281,-0.482245,0.667381,1.72439,0.261654,0.247025,0.401064,32.3141,0.780332,
127,101.276,0.0276807,0.0391633,0.361683,16.802,1.41281,-0.482245,0.667381,1.72439,0.261654,0.247025,0.401064,16.6686,0.753118,
201,152.313,0.0276807,0.0391633,0.361683,16.802,1.41281,-0.482245,0.667381,1.72439,0.261654,0.247025,0.401064,9.34536,0.786652,
260,157.329,0.0276807,0.0391633,0.361683,16.802,1.41281,-0.482245,0.667381,1.72439,0.261654,0.247025,0.401064,11.5795,0.793721,
232,139.366,0.0276807,0.0391633,0.361683,16.802,1.41281,-0.482245,0.667381,1.72439,0.261654,0.247025,0.401064,13.0927,0.786283,
235,41.8022,0.0276807,0.0391633,0.361683,16.802,1.41281,-0.482245,0.667381,1.72439,0.261654,0.247025,0.401064,58.1599,0.81291,
64,134.772,0.0276807,0.0391633,0.361683,16.802,1.41281,-0.482245,0.667381,1.72439,0.261654,0.247025,0.401064,3.10596,0.737746,
295,112.954,0.0276807,0.0391633,0.361683,16.802,1.41281,-0.482245,0.667381,1.72439,0.261654,0.247025,0.401064,22.4334,0.789527,
169,172.688,0.0276807,0.0391633,0.361683,16.802,1.41281,-0.482245,0.667381,1.72439,0.261654,0.247025,0.401064,5.49232,0.795294,
83,131.322,0.0276807,0.0391633,0.361683,16.802,1.41281,-0.482245,0.667381,1.72439,0.261654,0.247025,0.401064,4.96872,0.740872,
200,195.941,0.0276807,0.0391633,0.361683,16.802,1.41281,-0.482245,0.667381,1.72439,0.261654,0.247025,0.401064,5.10603,0.807968,
27,92.057,0.0276807,0.0391633,0.361683,16.802,1.41281,-0.482245,0.667381,1.72439,0.261654,0.247025,0.401064,11.1787,0.628554,
241,185.692,0.0276807,0.0391633,0.361683,16.802,1.41281,-0.482245,0.667381,1.72439,0.261654,0.247025,0.401064,7.53119,0.801985,
98,111.95,0.0276807,0.0391633,0.361683,16.802,1.41281,-0.482245,0.667381,1.72439,0.261654,0.247025,0.401064,10.5335,0.736661,
136,103.65,0.0276807,0.0391633,0.361683,16.802,1.41281,-0.482245,0.667381,1.72439,0.261654,0.247025,0.401064,16.4233,0.756884,
309,138.504,0.0276807,0.0391633,0.361683,16.802,1.41281,-0.482245,0.667381,1.72439,0.261654,0.247025,0.401064,17.0259,0.793694,
216,88.9274,0.0276807,0.0391633,0.361683,16.802,1.41281,-0.482245,0.667381,1.72439,0.261654,0.247025,0.401064,27.3069,0.77993,
289,106.225,0.0276807,0.0391633,0.361683,16.802,1.41281,-0.482245,0.667381,1.72439,0.261654,0.247025,0.401064,24.191,0.788595,
197,83.2403,0.0276807,0.0391633,0.361683,16.802,1.41281,-0.482245,0.667381,1.72439,0.261654,0.247025,0.401064,29.1271,0.778138,
162,67.0677,0.0276807,0.0391633,0.361683,16.802,1.41281,-0.482245,0.667381,1.72439,0.261654,0.247025,0.401064,37.376,0.782399,
172,168.675,0.0276807,0.0391633,0.361683,16.802,1.41281,-0.482245,0.667381,1.72439,0.261654,0.247025,0.401064,5.98612,0.792698,
331,119.356,0.0276807,0.0391633,0.361683,16.802,1.41281,-0.482245,0.667381,1.72439,0.261654,0.247025,0.401064,22.2998,0.793186,
201,154.711,0.0276807,0.0391633,0.361683,16.802,1.41281,-0.482245,0.667381,1.72439,0.261654,0.247025,0.401064,9.01658,0.787623,
221,29.0433,0.0276807,0.0391633,0.361683,16.802,1.41281,-0.482245,0.667381,1.72439,0.261654,0.247025,0.401064,69.4843,0.841335,
218,143.441,0.0276807,0.0391633,0.361683,16.802,1.41281,-0.482245,0.667381,1.72439,0.261654,0.247025,0.401064,11.6247,0.785637,
