T,strike,rf,dividend,v0,kappa,sigma,rho,theta,price,original_iv
95,132.526,0.0403937,0.0232577,0.48803,39.3617,3.70761,-0.873853,0.599777,2.08319,0.50325,
171,170.322,0.0403937,0.0232577,0.48803,39.3617,3.70761,-0.873853,0.599777,1.22187,0.5035,
12,113.774,0.0403937,0.0232577,0.48803,39.3617,3.70761,-0.873853,0.599777,0.0892919,0.38032,
349,32.3498,0.0403937,0.0232577,0.48803,39.3617,3.70761,-0.873853,0.599777,67.1862,0.657219,
54,113.97,0.0403937,0.0232577,0.48803,39.3617,3.70761,-0.873853,0.599777,3.20415,0.509538,
201,89.8179,0.0403937,0.0232577,0.48803,39.3617,3.70761,-0.873853,0.599777,22.2255,0.592155,
212,135.953,0.0403937,0.0232577,0.48803,39.3617,3.70761,-0.873853,0.599777,6.55496,0.545729,
237,193.159,0.0403937,0.0232577,0.48803,39.3617,3.70761,-0.873853,0.599777,1.40143,0.513468,
179,130.524,0.0403937,0.0232577,0.48803,39.3617,3.70761,-0.873853,0.599777,6.28827,0.543602,
325,194.881,0.0403937,0.0232577,0.48803,39.3617,3.70761,-0.873853,0.599777,3.06426,0.532997,
94,73.3161,0.0403937,0.0232577,0.48803,39.3617,3.70761,-0.873853,0.599777,29.2647,0.640337,
245,148.409,0.0403937,0.0232577,0.48803,39.3617,3.70761,-0.873853,0.599777,5.61905,0.542627,
143,156.443,0.0403937,0.0232577,0.48803,39.3617,3.70761,-0.873853,0.599777,1.40341,0.502135,
171,93.7582,0.0403937,0.0232577,0.48803,39.3617,3.70761,-0.873853,0.599777,18.8987,0.586965,
360,74.3729,0.0403937,0.0232577,0.48803,39.3617,3.70761,-0.873853,0.599777,35.6026,0.603071,
236,119.811,0.0403937,0.0232577,0.48803,39.3617,3.70761,-0.873853,0.599777,11.4719,0.562906,
363,87.0173,0.0403937,0.0232577,0.48803,39.3617,3.70761,-0.873853,0.599777,28.8419,0.592815,
269,88.7388,0.0403937,0.0232577,0.48803,39.3617,3.70761,-0.873853,0.599777,25.1997,0.592419,
182,48.8991,0.0403937,0.0232577,0.48803,39.3617,3.70761,-0.873853,0.599777,51.7692,0.665453,
41,95.3877,0.0403937,0.0232577,0.48803,39.3617,3.70761,-0.873853,0.599777,10.1076,0.575198,
47,113.966,0.0403937,0.0232577,0.48803,39.3617,3.70761,-0.873853,0.599777,2.64686,0.500167,
311,48.0489,0.0403937,0.0232577,0.48803,39.3617,3.70761,-0.873853,0.599777,53.4779,0.637055,
353,254.315,0.0403937,0.0232577,0.48803,39.3617,3.70761,-0.873853,0.599777,1.10165,0.518341,
356,158.372,0.0403937,0.0232577,0.48803,39.3617,3.70761,-0.873853,0.599777,7.65728,0.552311,
267,63.0793,0.0403937,0.0232577,0.48803,39.3617,3.70761,-0.873853,0.599777,41.2002,0.621737,
65,106.619,0.0403937,0.0232577,0.48803,39.3617,3.70761,-0.873853,0.599777,6.56709,0.543141,
294,195.652,0.0403937,0.0232577,0.48803,39.3617,3.70761,-0.873853,0.599777,2.36741,0.526825,
89,92.5007,0.0403937,0.0232577,0.48803,39.3617,3.70761,-0.873853,0.599777,15.3932,0.588736,
40,64.1703,0.0403937,0.0232577,0.48803,39.3617,3.70761,-0.873853,0.599777,36.1195,0.738048,
100,43.8946,0.0403937,0.0232577,0.48803,39.3617,3.70761,-0.873853,0.599777,56.0945,0.736492,
135,66.8947,0.0403937,0.0232577,0.48803,39.3617,3.70761,-0.873853,0.599777,35.606,0.640862,
78,64.6222,0.0403937,0.0232577,0.48803,39.3617,3.70761,-0.873853,0.599777,36.3479,0.679876,
295,106.334,0.0403937,0.0232577,0.48803,39.3617,3.70761,-0.873853,0.599777,18.2887,0.577636,
55,101.188,0.0403937,0.0232577,0.48803,39.3617,3.70761,-0.873853,0.599777,8.15053,0.556098,
222,119.046,0.0403937,0.0232577,0.48803,39.3617,3.70761,-0.873853,0.599777,11.1095,0.562023,
164,93.3853,0.0403937,0.0232577,0.48803,39.3617,3.70761,-0.873853,0.599777,18.7807,0.587444,
22,89.3246,0.0403937,0.0232577,0.48803,39.3617,3.70761,-0.873853,0.599777,12.5849,0.61237,
302,80.9256,0.0403937,0.0232577,0.48803,39.3617,3.70761,-0.873853,0.599777,30.4078,0.599178,
46,93.9012,0.0403937,0.0232577,0.48803,39.3617,3.70761,-0.873853,0.599777,11.486,0.582746,
133,59.8653,0.0403937,0.0232577,0.48803,39.3617,3.70761,-0.873853,0.599777,41.5152,0.658895,
92,158.695,0.0403937,0.0232577,0.48803,39.3617,3.70761,-0.873853,0.599777,0.236182,0.454046,
47,97.9056,0.0403937,0.0232577,0.48803,39.3617,3.70761,-0.873853,0.599777,9.17117,0.565681,
62,98.49,0.0403937,0.0232577,0.48803,39.3617,3.70761,-0.873853,0.599777,10.1221,0.568146,
175,38.6115,0.0403937,0.0232577,0.48803,39.3617,3.70761,-0.873853,0.599777,61.27,0.695768,
37,110.829,0.0403937,0.0232577,0.48803,39.3617,3.70761,-0.873853,0.599777,2.62695,0.497302,
112,120.344,0.0403937,0.0232577,0.48803,39.3617,3.70761,-0.873853,0.599777,5.34642,0.53553,
281,154.321,0.0403937,0.0232577,0.48803,39.3617,3.70761,-0.873853,0.599777,5.93734,0.545004,
199,121.979,0.0403937,0.0232577,0.48803,39.3617,3.70761,-0.873853,0.599777,9.26586,0.556139,
24,67.5076,0.0403937,0.0232577,0.48803,39.3617,3.70761,-0.873853,0.599777,32.6464,0.760379,
127,127.151,0.0403937,0.0232577,0.48803,39.3617,3.70761,-0.873853,0.599777,4.56915,0.531151,
325,178.228,0.0403937,0.0232577,0.48803,39.3617,3.70761,-0.873853,0.599777,4.4021,0.539866,
21,74.4092,0.0403937,0.0232577,0.48803,39.3617,3.70761,-0.873853,0.599777,25.8903,0.720255,
21,111.067,0.0403937,0.0232577,0.48803,39.3617,3.70761,-0.873853,0.599777,1.03424,0.453328,
284,29.0997,0.0403937,0.0232577,0.48803,39.3617,3.70761,-0.873853,0.599777,70.214,0.679354,
188,62.675,0.0403937,0.0232577,0.48803,39.3617,3.70761,-0.873853,0.599777,40.095,0.635049,
211,31.3559,0.0403937,0.0232577,0.48803,39.3617,3.70761,-0.873853,0.599777,68.1718,0.699715,
180,172.106,0.0403937,0.0232577,0.48803,39.3617,3.70761,-0.873853,0.599777,1.31927,0.506197,
179,35.7627,0.0403937,0.0232577,0.48803,39.3617,3.70761,-0.873853,0.599777,63.9835,0.702279,
184,46.7089,0.0403937,0.0232577,0.48803,39.3617,3.70761,-0.873853,0.599777,53.7638,0.669911,
166,84.0257,0.0403937,0.0232577,0.48803,39.3617,3.70761,-0.873853,0.599777,24.2311,0.601848,
149,176.067,0.0403937,0.0232577,0.48803,39.3617,3.70761,-0.873853,0.599777,0.575339,0.485844,
173,83.0042,0.0403937,0.0232577,0.48803,39.3617,3.70761,-0.873853,0.599777,25.1299,0.602954,
151,61.5542,0.0403937,0.0232577,0.48803,39.3617,3.70761,-0.873853,0.599777,40.3588,0.647634,
158,92.6991,0.0403937,0.0232577,0.48803,39.3617,3.70761,-0.873853,0.599777,18.8735,0.588454,
38,91.3314,0.0403937,0.0232577,0.48803,39.3617,3.70761,-0.873853,0.599777,12.5237,0.595029,
51,90.2224,0.0403937,0.0232577,0.48803,39.3617,3.70761,-0.873853,0.599777,14.3237,0.598256,
57,62.1105,0.0403937,0.0232577,0.48803,39.3617,3.70761,-0.873853,0.599777,38.3281,0.716219,
198,75.7608,0.0403937,0.0232577,0.48803,39.3617,3.70761,-0.873853,0.599777,30.6643,0.611708,
289,27.082,0.0403937,0.0232577,0.48803,39.3617,3.70761,-0.873853,0.599777,72.1034,0.683165,
162,138.852,0.0403937,0.0232577,0.48803,39.3617,3.70761,-0.873853,0.599777,4.01834,0.529882,
36,103.653,0.0403937,0.0232577,0.48803,39.3617,3.70761,-0.873853,0.599777,5.15665,0.531432,
169,147.854,0.0403937,0.0232577,0.48803,39.3617,3.70761,-0.873853,0.599777,3.03578,0.523169,
162,44.9564,0.0403937,0.0232577,0.48803,39.3617,3.70761,-0.873853,0.599777,55.27,0.684352,
107,85.2646,0.0403937,0.0232577,0.48803,39.3617,3.70761,-0.873853,0.599777,20.932,0.605223,
98,108.607,0.0403937,0.0232577,0.48803,39.3617,3.70761,-0.873853,0.599777,8.17247,0.552543,
187,137.175,0.0403937,0.0232577,0.48803,39.3617,3.70761,-0.873853,0.599777,5.31853,0.539032,
34,113.865,0.0403937,0.0232577,0.48803,39.3617,3.70761,-0.873853,0.599777,1.59847,0.475898,
310,121.5,0.0403937,0.0232577,0.48803,39.3617,3.70761,-0.873853,0.599777,13.8279,0.567843,
97,47.8669,0.0403937,0.0232577,0.48803,39.3617,3.70761,-0.873853,0.599777,52.2503,0.723887,
203,45.537,0.0403937,0.0232577,0.48803,39.3617,3.70761,-0.873853,0.599777,54.9309,0.665732,
77,57.8173,0.0403937,0.0232577,0.48803,39.3617,3.70761,-0.873853,0.599777,42.631,0.707374,
13,91.1243,0.0403937,0.0232577,0.48803,39.3617,3.70761,-0.873853,0.599777,10.1796,0.603509,
176,85.2465,0.0403937,0.0232577,0.48803,39.3617,3.70761,-0.873853,0.599777,23.8682,0.599318,
347,82.9601,0.0403937,0.0232577,0.48803,39.3617,3.70761,-0.873853,0.599777,30.4908,0.596223,
216,43.0785,0.0403937,0.0232577,0.48803,39.3617,3.70761,-0.873853,0.599777,57.2202,0.666992,
143,152.841,0.0403937,0.0232577,0.48803,39.3617,3.70761,-0.873853,0.599777,1.68035,0.506131,
191,36.186,0.0403937,0.0232577,0.48803,39.3617,3.70761,-0.873853,0.599777,63.5821,0.694775,
188,115.995,0.0403937,0.0232577,0.48803,39.3617,3.70761,-0.873853,0.599777,10.5294,0.560679,
337,44.8313,0.0403937,0.0232577,0.48803,39.3617,3.70761,-0.873853,0.599777,56.3184,0.638165,
160,126.076,0.0403937,0.0232577,0.48803,39.3617,3.70761,-0.873853,0.599777,6.41989,0.543684,
108,98.4814,0.0403937,0.0232577,0.48803,39.3617,3.70761,-0.873853,0.599777,13.2645,0.575942,
215,201.222,0.0403937,0.0232577,0.48803,39.3617,3.70761,-0.873853,0.599777,0.769054,0.501089,
363,56.7106,0.0403937,0.0232577,0.48803,39.3617,3.70761,-0.873853,0.599777,47.2867,0.620191,
25,101.337,0.0403937,0.0232577,0.48803,39.3617,3.70761,-0.873853,0.599777,4.98022,0.531252,
167,120.713,0.0403937,0.0232577,0.48803,39.3617,3.70761,-0.873853,0.599777,8.12888,0.551682,
146,123.864,0.0403937,0.0232577,0.48803,39.3617,3.70761,-0.873853,0.599777,6.27022,0.542486,
190,147.31,0.0403937,0.0232577,0.48803,39.3617,3.70761,-0.873853,0.599777,3.84728,0.530648,
79,66.9255,0.0403937,0.0232577,0.48803,39.3617,3.70761,-0.873853,0.599777,34.3013,0.670575,
347,30.3606,0.0403937,0.0232577,0.48803,39.3617,3.70761,-0.873853,0.599777,68.9888,0.661559,
91,142.789,0.0403937,0.0232577,0.48803,39.3617,3.70761,-0.873853,0.599777,0.893576,0.48045,
229,91.7568,0.0403937,0.0232577,0.48803,39.3617,3.70761,-0.873853,0.599777,22.2666,0.589615,
102,101.205,0.0403937,0.0232577,0.48803,39.3617,3.70761,-0.873853,0.599777,11.5722,0.569344,
252,108.87,0.0403937,0.0232577,0.48803,39.3617,3.70761,-0.873853,0.599777,15.7256,0.573574,
238,27.6868,0.0403937,0.0232577,0.48803,39.3617,3.70761,-0.873853,0.599777,71.6327,0.699207,
208,33.3199,0.0403937,0.0232577,0.48803,39.3617,3.70761,-0.873853,0.599777,66.3024,0.695201,
35,106.281,0.0403937,0.0232577,0.48803,39.3617,3.70761,-0.873853,0.599777,3.95365,0.516709,
317,27.4616,0.0403937,0.0232577,0.48803,39.3617,3.70761,-0.873853,0.599777,71.6965,0.674628,
16,119.812,0.0403937,0.0232577,0.48803,39.3617,3.70761,-0.873853,0.599777,0.0232749,0.360115,
234,126.45,0.0403937,0.0232577,0.48803,39.3617,3.70761,-0.873853,0.599777,9.57812,0.557153,
23,107.526,0.0403937,0.0232577,0.48803,39.3617,3.70761,-0.873853,0.599777,2.16968,0.485231,
186,43.6162,0.0403937,0.0232577,0.48803,39.3617,3.70761,-0.873853,0.599777,56.609,0.676779,
239,200.12,0.0403937,0.0232577,0.48803,39.3617,3.70761,-0.873853,0.599777,1.1547,0.510357,
97,63.6667,0.0403937,0.0232577,0.48803,39.3617,3.70761,-0.873853,0.599777,37.5628,0.668065,
243,29.1437,0.0403937,0.0232577,0.48803,39.3617,3.70761,-0.873853,0.599777,70.2341,0.692854,
80,51.5462,0.0403937,0.0232577,0.48803,39.3617,3.70761,-0.873853,0.599777,48.6327,0.729701,
282,134.454,0.0403937,0.0232577,0.48803,39.3617,3.70761,-0.873853,0.599777,9.53798,0.557119,
113,40.8287,0.0403937,0.0232577,0.48803,39.3617,3.70761,-0.873853,0.599777,59.0838,0.734464,
202,37.4869,0.0403937,0.0232577,0.48803,39.3617,3.70761,-0.873853,0.599777,62.3602,0.686089,
176,131.678,0.0403937,0.0232577,0.48803,39.3617,3.70761,-0.873853,0.599777,5.91458,0.541662,
363,20.3613,0.0403937,0.0232577,0.48803,39.3617,3.70761,-0.873853,0.599777,78.2399,0.682235,
325,170.652,0.0403937,0.0232577,0.48803,39.3617,3.70761,-0.873853,0.599777,5.18094,0.54319,
50,103.929,0.0403937,0.0232577,0.48803,39.3617,3.70761,-0.873853,0.599777,6.41648,0.542764,
104,48.6372,0.0403937,0.0232577,0.48803,39.3617,3.70761,-0.873853,0.599777,51.542,0.713602,
115,39.6471,0.0403937,0.0232577,0.48803,39.3617,3.70761,-0.873853,0.599777,60.2318,0.737115,
150,36.4405,0.0403937,0.0232577,0.48803,39.3617,3.70761,-0.873853,0.599777,63.3369,0.718492,
17,70.3103,0.0403937,0.0232577,0.48803,39.3617,3.70761,-0.873853,0.599777,29.7927,0.763651,
146,140.654,0.0403937,0.0232577,0.48803,39.3617,3.70761,-0.873853,0.599777,3.11086,0.521614,
67,104.079,0.0403937,0.0232577,0.48803,39.3617,3.70761,-0.873853,0.599777,7.79569,0.551998,
357,39.8207,0.0403937,0.0232577,0.48803,39.3617,3.70761,-0.873853,0.599777,60.6379,0.642977,
234,135.601,0.0403937,0.0232577,0.48803,39.3617,3.70761,-0.873853,0.599777,7.48998,0.549927,
298,22.832,0.0403937,0.0232577,0.48803,39.3617,3.70761,-0.873853,0.599777,76.108,0.692563,
283,84.4701,0.0403937,0.0232577,0.48803,39.3617,3.70761,-0.873853,0.599777,27.901,0.596316,
187,198.673,0.0403937,0.0232577,0.48803,39.3617,3.70761,-0.873853,0.599777,0.487958,0.489946,
206,148.437,0.0403937,0.0232577,0.48803,39.3617,3.70761,-0.873853,0.599777,4.25851,0.534119,
267,208.449,0.0403937,0.0232577,0.48803,39.3617,3.70761,-0.873853,0.599777,1.28807,0.514639,
56,51.6585,0.0403937,0.0232577,0.48803,39.3617,3.70761,-0.873853,0.599777,48.4103,0.770973,
195,101.813,0.0403937,0.0232577,0.48803,39.3617,3.70761,-0.873853,0.599777,16.1454,0.577382,
180,149.919,0.0403937,0.0232577,0.48803,39.3617,3.70761,-0.873853,0.599777,3.16824,0.525146,
365,124.32,0.0403937,0.0232577,0.48803,39.3617,3.70761,-0.873853,0.599777,14.9285,0.569419,
315,127.079,0.0403937,0.0232577,0.48803,39.3617,3.70761,-0.873853,0.599777,12.4895,0.564721,
56,123.374,0.0403937,0.0232577,0.48803,39.3617,3.70761,-0.873853,0.599777,1.42192,0.480971,
356,246.746,0.0403937,0.0232577,0.48803,39.3617,3.70761,-0.873853,0.599777,1.32288,0.521096,
30,102.474,0.0403937,0.0232577,0.48803,39.3617,3.70761,-0.873853,0.599777,5.03048,0.530723,
156,36.1184,0.0403937,0.0232577,0.48803,39.3617,3.70761,-0.873853,0.599777,63.6458,0.715336,
186,55.0849,0.0403937,0.0232577,0.48803,39.3617,3.70761,-0.873853,0.599777,46.3646,0.650435,
94,48.896,0.0403937,0.0232577,0.48803,39.3617,3.70761,-0.873853,0.599777,51.2492,0.723197,
333,107.279,0.0403937,0.0232577,0.48803,39.3617,3.70761,-0.873853,0.599777,19.2545,0.578247,
214,174.127,0.0403937,0.0232577,0.48803,39.3617,3.70761,-0.873853,0.599777,1.96602,0.517657,
325,99.5145,0.0403937,0.0232577,0.48803,39.3617,3.70761,-0.873853,0.599777,22.0247,0.583501,
306,222.601,0.0403937,0.0232577,0.48803,39.3617,3.70761,-0.873853,0.599777,1.37742,0.518597,
256,97.0958,0.0403937,0.0232577,0.48803,39.3617,3.70761,-0.873853,0.599777,20.6965,0.584369,
63,64.4572,0.0403937,0.0232577,0.48803,39.3617,3.70761,-0.873853,0.599777,36.2221,0.696939,
164,49.5874,0.0403937,0.0232577,0.48803,39.3617,3.70761,-0.873853,0.599777,51.0179,0.671097,
84,129.959,0.0403937,0.0232577,0.48803,39.3617,3.70761,-0.873853,0.599777,1.92653,0.498592,
316,31.8009,0.0403937,0.0232577,0.48803,39.3617,3.70761,-0.873853,0.599777,67.6837,0.664944,
213,108.598,0.0403937,0.0232577,0.48803,39.3617,3.70761,-0.873853,0.599777,14.209,0.571179,
207,81.0164,0.0403937,0.0232577,0.48803,39.3617,3.70761,-0.873853,0.599777,27.5411,0.603458,
13,88.8092,0.0403937,0.0232577,0.48803,39.3617,3.70761,-0.873853,0.599777,12.1348,0.623784,
232,155.914,0.0403937,0.0232577,0.48803,39.3617,3.70761,-0.873853,0.599777,4.15621,0.534877,
204,135.843,0.0403937,0.0232577,0.48803,39.3617,3.70761,-0.873853,0.599777,6.25592,0.544195,
326,146.295,0.0403937,0.0232577,0.48803,39.3617,3.70761,-0.873853,0.599777,8.69707,0.554984,
180,109.727,0.0403937,0.0232577,0.48803,39.3617,3.70761,-0.873853,0.599777,12.2885,0.566768,
83,146.764,0.0403937,0.0232577,0.48803,39.3617,3.70761,-0.873853,0.599777,0.461326,0.463194,
129,78.5789,0.0403937,0.0232577,0.48803,39.3617,3.70761,-0.873853,0.599777,26.4648,0.616482,
282,80.3879,0.0403937,0.0232577,0.48803,39.3617,3.70761,-0.873853,0.599777,30.167,0.600418,
179,52.2788,0.0403937,0.0232577,0.48803,39.3617,3.70761,-0.873853,0.599777,48.7328,0.658769,
191,45.9874,0.0403937,0.0232577,0.48803,39.3617,3.70761,-0.873853,0.599777,54.4587,0.668963,
144,122.109,0.0403937,0.0232577,0.48803,39.3617,3.70761,-0.873853,0.599777,6.61119,0.544228,
249,210.484,0.0403937,0.0232577,0.48803,39.3617,3.70761,-0.873853,0.599777,0.960586,0.508343,
326,23.4643,0.0403937,0.0232577,0.48803,39.3617,3.70761,-0.873853,0.599777,75.4275,0.682701,
264,83.6677,0.0403937,0.0232577,0.48803,39.3617,3.70761,-0.873853,0.599777,27.7729,0.59766,
161,177.026,0.0403937,0.0232577,0.48803,39.3617,3.70761,-0.873853,0.599777,0.733809,0.49241,
183,101.926,0.0403937,0.0232577,0.48803,39.3617,3.70761,-0.873853,0.599777,15.5544,0.576531,
222,207.425,0.0403937,0.0232577,0.48803,39.3617,3.70761,-0.873853,0.599777,0.695381,0.500352,
327,160.263,0.0403937,0.0232577,0.48803,39.3617,3.70761,-0.873853,0.599777,6.52342,0.548222,
352,34.2789,0.0403937,0.0232577,0.48803,39.3617,3.70761,-0.873853,0.599777,65.4612,0.65308,
241,153.957,0.0403937,0.0232577,0.48803,39.3617,3.70761,-0.873853,0.599777,4.69492,0.538136,
16,81.5006,0.0403937,0.0232577,0.48803,39.3617,3.70761,-0.873853,0.599777,18.9674,0.679195,
87,112.428,0.0403937,0.0232577,0.48803,39.3617,3.70761,-0.873853,0.599777,6.08809,0.539598,
141,136.043,0.0403937,0.0232577,0.48803,39.3617,3.70761,-0.873853,0.599777,3.59052,0.525059,
201,41.156,0.0403937,0.0232577,0.48803,39.3617,3.70761,-0.873853,0.599777,58.9338,0.67693,
184,74.4535,0.0403937,0.0232577,0.48803,39.3617,3.70761,-0.873853,0.599777,31.1574,0.615412,
314,42.1242,0.0403937,0.0232577,0.48803,39.3617,3.70761,-0.873853,0.599777,58.4887,0.645906,
322,49.1651,0.0403937,0.0232577,0.48803,39.3617,3.70761,-0.873853,0.599777,52.6558,0.633922,
362,101.684,0.0403937,0.0232577,0.48803,39.3617,3.70761,-0.873853,0.599777,22.3173,0.582615,
56,118.372,0.0403937,0.0232577,0.48803,39.3617,3.70761,-0.873853,0.599777,2.30157,0.497197,
314,180.718,0.0403937,0.0232577,0.48803,39.3617,3.70761,-0.873853,0.599777,3.89746,0.537068,
115,56.6583,0.0403937,0.0232577,0.48803,39.3617,3.70761,-0.873853,0.599777,44.1342,0.67778,
15,77.8614,0.0403937,0.0232577,0.48803,39.3617,3.70761,-0.873853,0.599777,22.3813,0.710687,
278,36.2411,0.0403937,0.0232577,0.48803,39.3617,3.70761,-0.873853,0.599777,63.6051,0.664377,
134,62.9647,0.0403937,0.0232577,0.48803,39.3617,3.70761,-0.873853,0.599777,38.8618,0.650648,
242,94.1411,0.0403937,0.0232577,0.48803,39.3617,3.70761,-0.873853,0.599777,21.5648,0.587107,
62,61.7054,0.0403937,0.0232577,0.48803,39.3617,3.70761,-0.873853,0.599777,38.7809,0.710485,
274,122.456,0.0403937,0.0232577,0.48803,39.3617,3.70761,-0.873853,0.599777,12.2239,0.564474,
246,161.122,0.0403937,0.0232577,0.48803,39.3617,3.70761,-0.873853,0.599777,3.98026,0.53458,
80,107.138,0.0403937,0.0232577,0.48803,39.3617,3.70761,-0.873853,0.599777,7.5031,0.549196,
52,121.15,0.0403937,0.0232577,0.48803,39.3617,3.70761,-0.873853,0.599777,1.52815,0.481747,
212,52.2502,0.0403937,0.0232577,0.48803,39.3617,3.70761,-0.873853,0.599777,49.0783,0.648936,
283,194.432,0.0403937,0.0232577,0.48803,39.3617,3.70761,-0.873853,0.599777,2.2153,0.524994,
360,160.812,0.0403937,0.0232577,0.48803,39.3617,3.70761,-0.873853,0.599777,7.42066,0.551663,
264,143.866,0.0403937,0.0232577,0.48803,39.3617,3.70761,-0.873853,0.599777,7.02978,0.548763,
332,133.037,0.0403937,0.0232577,0.48803,39.3617,3.70761,-0.873853,0.599777,11.6212,0.562576,
29,111.338,0.0403937,0.0232577,0.48803,39.3617,3.70761,-0.873853,0.599777,1.73351,0.477068,
27,115.83,0.0403937,0.0232577,0.48803,39.3617,3.70761,-0.873853,0.599777,0.718347,0.444241,
15,90.189,0.0403937,0.0232577,0.48803,39.3617,3.70761,-0.873853,0.599777,11.1764,0.610276,
160,129.211,0.0403937,0.0232577,0.48803,39.3617,3.70761,-0.873853,0.599777,5.71568,0.540013,
47,58.9177,0.0403937,0.0232577,0.48803,39.3617,3.70761,-0.873853,0.599777,41.2774,0.751614,
193,31.809,0.0403937,0.0232577,0.48803,39.3617,3.70761,-0.873853,0.599777,67.7603,0.707254,
226,103.764,0.0403937,0.0232577,0.48803,39.3617,3.70761,-0.873853,0.599777,16.6498,0.576908,
53,95.1766,0.0403937,0.0232577,0.48803,39.3617,3.70761,-0.873853,0.599777,11.2785,0.578287,
185,136.015,0.0403937,0.0232577,0.48803,39.3617,3.70761,-0.873853,0.599777,5.44872,0.539627,
313,112.24,0.0403937,0.0232577,0.48803,39.3617,3.70761,-0.873853,0.599777,16.8199,0.574132,
253,33.864,0.0403937,0.0232577,0.48803,39.3617,3.70761,-0.873853,0.599777,65.7792,0.676791,
265,145.926,0.0403937,0.0232577,0.48803,39.3617,3.70761,-0.873853,0.599777,6.70986,0.547597,
85,95.2418,0.0403937,0.0232577,0.48803,39.3617,3.70761,-0.873853,0.599777,13.5553,0.581411,
64,80.5874,0.0403937,0.0232577,0.48803,39.3617,3.70761,-0.873853,0.599777,22.2606,0.631297,
354,36.8004,0.0403937,0.0232577,0.48803,39.3617,3.70761,-0.873853,0.599777,63.2404,0.648333,
159,127.761,0.0403937,0.0232577,0.48803,39.3617,3.70761,-0.873853,0.599777,5.98646,0.541421,
195,153.359,0.0403937,0.0232577,0.48803,39.3617,3.70761,-0.873853,0.599777,3.26674,0.527027,
177,164.911,0.0403937,0.0232577,0.48803,39.3617,3.70761,-0.873853,0.599777,1.69366,0.510833,
201,39.2049,0.0403937,0.0232577,0.48803,39.3617,3.70761,-0.873853,0.599777,60.7488,0.681931,
239,132.335,0.0403937,0.0232577,0.48803,39.3617,3.70761,-0.873853,0.599777,8.38191,0.553193,
189,184.076,0.0403937,0.0232577,0.48803,39.3617,3.70761,-0.873853,0.599777,0.940812,0.501131,
20,121.546,0.0403937,0.0232577,0.48803,39.3617,3.70761,-0.873853,0.599777,0.0449444,0.37429,
289,104.511,0.0403937,0.0232577,0.48803,39.3617,3.70761,-0.873853,0.599777,18.7736,0.578834,
219,123.876,0.0403937,0.0232577,0.48803,39.3617,3.70761,-0.873853,0.599777,9.62252,0.55732,
41,130.679,0.0403937,0.0232577,0.48803,39.3617,3.70761,-0.873853,0.599777,0.184461,0.420615,
73,119.471,0.0403937,0.0232577,0.48803,39.3617,3.70761,-0.873853,0.599777,3.19506,0.512857,
60,70.0975,0.0403937,0.0232577,0.48803,39.3617,3.70761,-0.873853,0.599777,31.0047,0.676283,
244,102.876,0.0403937,0.0232577,0.48803,39.3617,3.70761,-0.873853,0.599777,17.7387,0.578584,
191,126.922,0.0403937,0.0232577,0.48803,39.3617,3.70761,-0.873853,0.599777,7.63702,0.549851,
44,135.184,0.0403937,0.0232577,0.48803,39.3617,3.70761,-0.873853,0.599777,0.111536,0.41339,
321,132.357,0.0403937,0.0232577,0.48803,39.3617,3.70761,-0.873853,0.599777,11.4014,0.562083,
203,53.162,0.0403937,0.0232577,0.48803,39.3617,3.70761,-0.873853,0.599777,48.2042,0.649519,
320,130.194,0.0403937,0.0232577,0.48803,39.3617,3.70761,-0.873853,0.599777,11.8837,0.563252,
